scenario,task,density,trial,start,goal,rrt_success,rrt_time,ppo_success,ppo_time,adaptive_success,adaptive_time,adaptive_selected,threshold
highway_merge,Highway_Transit,0.35,0,"(20, 100)","(180, 100)",False,2010.7216835021973,True,16.316537493398066,False,11.85872203590106,PPO,0.3
highway_merge,Highway_Transit,0.35,1,"(20, 100)","(180, 100)",False,2010.694980621338,True,15.019745966727646,True,19.347240274414375,PPO,0.3
highway_merge,Highway_Transit,0.35,2,"(20, 100)","(180, 100)",False,2012.357473373413,True,14.918724312132076,True,17.156631977339156,PPO,0.3
highway_merge,Highway_Transit,0.35,3,"(20, 100)","(180, 100)",False,2009.596347808838,False,12.680366342314175,True,14.97638375606029,PPO,0.3
highway_merge,Highway_Transit,0.35,4,"(20, 100)","(180, 100)",False,2009.7270011901855,True,16.484089815086087,True,8.975063450699452,PPO,0.3
highway_merge,Highway_Transit,0.35,5,"(20, 100)","(180, 100)",False,2008.0866813659668,True,14.383412688883196,True,11.480137716415456,PPO,0.3
highway_merge,Highway_Transit,0.35,6,"(20, 100)","(180, 100)",False,2003.9591789245605,True,9.500628691178374,True,16.531390611296466,PPO,0.3
highway_merge,Highway_Transit,0.35,7,"(20, 100)","(180, 100)",False,2000.093936920166,True,15.127724417880462,True,20.663185711809945,PPO,0.3
highway_merge,Highway_Transit,0.35,8,"(20, 100)","(180, 100)",False,2011.0266208648682,False,14.74115113996747,True,17.50130902095041,PPO,0.3
highway_merge,Highway_Transit,0.35,9,"(20, 100)","(180, 100)",False,2018.1875228881836,True,12.058167241924304,True,13.855447990065736,PPO,0.3
highway_merge,Highway_Transit,0.35,10,"(20, 100)","(180, 100)",False,2011.9397640228271,True,14.473338465425838,False,19.60496607826823,PPO,0.3
highway_merge,Highway_Transit,0.35,11,"(20, 100)","(180, 100)",False,2001.8258094787598,False,20.23102397820354,True,19.509380655110636,PPO,0.3
highway_merge,Highway_Transit,0.35,12,"(20, 100)","(180, 100)",False,2013.8800144195557,True,11.803158815559652,False,17.09693332776769,PPO,0.3
highway_merge,Highway_Transit,0.35,13,"(20, 100)","(180, 100)",False,2016.7484283447266,True,15.424653447799754,False,15.507743684783682,PPO,0.3
highway_merge,Highway_Transit,0.35,14,"(20, 100)","(180, 100)",False,2007.7569484710693,True,17.240570734836048,True,7.0177694889884625,PPO,0.3
highway_merge,Highway_Transit,0.35,15,"(20, 100)","(180, 100)",False,2015.5746936798096,True,16.07543680241994,True,13.805710223524406,PPO,0.3
highway_merge,Highway_Transit,0.35,16,"(20, 100)","(180, 100)",False,2015.486717224121,True,12.540227512139618,True,14.020072039653524,PPO,0.3
highway_merge,Highway_Transit,0.35,17,"(20, 100)","(180, 100)",False,2000.1046657562256,True,13.579338347913788,True,18.0264445966948,PPO,0.3
highway_merge,Highway_Transit,0.35,18,"(20, 100)","(180, 100)",False,2012.7127170562744,True,15.329311968923344,True,17.80943717087523,PPO,0.3
highway_merge,Highway_Transit,0.35,19,"(20, 100)","(180, 100)",False,2009.7334384918213,False,10.23791308348439,True,9.268675278302426,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,0,"(160, 70)","(40, 100)",False,2004.3771266937256,True,20.578281811289195,True,14.150991995275497,PPO,0.3
