density,actual_density,success,selected_planner,planning_time_ms,path_length,euclidean_distance,smoothness,energy_consumption,safety_clearance,length_optimality,composite_score,start_x,start_y,goal_x,goal_y
0.25,0.2553,True,rrt_star,458.79602432250977,19,40.08289997177592,0.8004974900017462,13.74850639358142,1.257522222473272,0.4016010975286161,0.6746521277601248,12.116229183653122,31.719836876416014,48.39943230028197,48.75415640332546
0.25,0.2553,True,rrt_star,197.99041748046875,18,75.93071608571476,0.8658503955394821,13.443010771290965,1.340864606339525,0.7858983814265825,0.7932110674130612,59.97031593105239,10.235444915783187,58.45221150289651,86.15098353756099
0.25,0.2553,True,rrt_star,11.566162109375,7,22.11344222674733,0.869888018382488,3.452650465209251,1.1428571428571428,0.8771875902732627,0.7919129994614011,68.66765353532705,67.74300096326327,55.71089968166602,85.66301370576242
0.25,0.2553,True,rrt_star,367.9907321929932,9,41.54162885792186,0.9047523162102517,6.292218739809204,1.0460237291525665,0.9140917153223966,0.7570966594746026,69.65774606570334,61.058863412226415,94.0039798294803,94.71845089764952
0.25,0.2553,True,rrt_star,1.1491775512695312,8,24.71240093497816,0.8956857265592739,4.815342809527759,1.176776695296637,0.6874211464491422,0.7574283965542314,90.8142052287892,39.10251226483667,72.96854644488106,56.19740104889816
0.25,0.2553,True,rrt_star,146.79670333862305,12,48.824092765042224,0.8577825557349128,10.173095578935932,1.1523689270621826,0.6641509581222388,0.7153616864629505,44.710712187971936,28.18148907754399,82.79657495375747,58.730778622723264
0.25,0.2553,True,rrt_star,26.60155296325684,14,35.25047717591603,0.8662850168316378,10.957437703256735,1.231617191937092,0.4475947706282487,0.6964828551447506,18.82998609041798,11.658304149964955,53.250724338391024,19.261521863163917
0.25,0.2553,True,rrt_star,31.76665306091309,14,35.63893482654683,0.8143707734585479,7.989424946329427,1.0469181606780271,0.6082960869181336,0.6671378141801879,74.64053201594652,49.02640802655264,50.21327229671973,23.07563427738876
0.25,0.2553,True,rrt_star,455.2743434906006,14,37.7674095756669,0.7497143380438349,7.930243285509261,1.2658106679813117,0.6452861068738532,0.7242237643183127,36.34735761076841,41.93717416916148,74.05930817346801,39.89119987492476
0.25,0.2553,True,rrt_star,573.397159576416,22,85.607528103222,0.764833997503894,13.720809705576384,1.128564869306645,0.8565617463859785,0.7180730709236498,68.91055544593985,10.85800760907384,50.4573761556612,94.45303761699222
0.25,0.2553,True,rrt_star,21.46768569946289,20,63.97669777820151,0.8512831823413035,13.169309535878035,1.1207106781186549,0.6767304987545993,0.7020238660540077,60.00430279679984,74.06073266634337,6.621554885975456,38.80027203275679
0.25,0.2553,False,rrt_star,47.1339225769043,0,58.10985726683658,0.0,inf,0.0,0.0,0.0,61.4517170360421,37.20829556820781,80.21460961150594,92.2056534481435
0.25,0.2553,True,rrt_star,44.312238693237305,11,58.10619169396136,0.8477713948023328,9.27689241248619,1.390960279976888,0.8397205927419937,0.8215014711329733,41.95702079895705,39.52532873689144,79.46182549653498,83.90684671196661
0.25,0.2553,True,rrt_star,47.76453971862793,23,72.58370231795978,0.853516380281892,16.515250450474174,1.2564997798526811,0.60497005717135,0.725596316238527,83.65146737762367,68.99282278115811,13.549104793013916,50.17653722215082
0.25,0.2553,False,rrt_star,44.43073272705078,0,42.593997437578935,0.0,inf,0.0,0.0,0.0,53.8820434630309,92.48815044837887,12.595983423903917,82.013902782886
0.25,0.2553,True,rrt_star,4.561662673950195,7,31.483726596309417,0.8222658759411716,4.825187622288204,1.177520098159898,0.8352643492664014,0.7687924408703433,54.23394040631081,52.33935896027104,37.59682030922828,79.068206209384
0.25,0.2553,False,rrt_star,46.00095748901367,0,30.03625655205153,0.0,inf,0.0,0.0,0.0,63.97762486542932,42.36522105786597,92.17596715237666,32.01968095940731
0.25,0.2553,True,rrt_star,57.05666542053223,18,73.22743369032383,0.889045077376144,14.824281292268603,1.1932615924788377,0.6945425597901764,0.7349467648598315,33.891874145245296,41.3152150336767,94.26399998803691,82.75750582572758
0.25,0.2553,True,rrt_star,45.72367668151856,20,78.82615989831548,0.886968765010048,15.408567520234495,1.2532247551122988,0.7250803583472532,0.7579616324891747,43.30721800746692,15.696859469051086,22.80188261137025,91.80924154061935
0.25,0.2553,True,rrt_star,18.923044204711918,7,26.82865120590259,0.8465927955459229,4.274076958022169,1.2357545056961263,0.8415661512707625,0.7980894403227436,36.145588812018055,48.33760052386483,10.297663914278584,41.15002068021799
0.35,0.348,True,ppo,10.38194609748311,32,78.372233087891,0.8465591289858356,12.411446690946816,1.0593592167691144,0.8971182299927163,0.7275119861566983,84.37863120504441,29.41045304244497,12.654430915405412,60.99915374371578
0.35,0.348,True,ppo,9.615534559625129,23,56.75559316773383,0.7907248661758532,8.687601561079411,1.0434782608695652,0.8888578751609625,0.7143024509050404,9.83053043196309,77.11296747993205,21.34613697295632,21.53789967237694
0.35,0.348,True,ppo,8.418387251794481,15,42.42161045407647,0.9999999971738024,6.149999996981457,1.0,0.9999999999999998,0.7849650342732468,40.02643572512231,50.63961304510855,75.6222970071699,27.5630514921684
0.35,0.348,True,ppo,9.203404769138828,13,29.419280347526072,0.7505761899450176,4.637905095804975,1.0318625817210074,0.8263201014738482,0.7068095539520539,69.98010305791587,31.948924270994077,40.83681721083055,35.9692409502384
0.35,0.348,False,ppo,10.36751778747949,0,63.51493001610988,0.0,0.0,0.0,0.0,0.0,76.79030174981926,63.003538400151456,14.766614728623836,49.32111963561536
0.35,0.348,False,ppo,10.319789679552136,0,67.82185763807455,0.0,0.0,0.0,0.0,0.0,86.32467102828642,87.52583205695858,40.36868956034585,37.64745857909191
0.35,0.348,True,ppo,7.970058015048558,46,107.04658857164998,0.8112336480814153,17.658318197216477,1.086173696496905,0.8233423013155478,0.706727830869331,17.412878743285585,85.64240415647593,92.74915498629788,9.593619769974104
0.35,0.348,True,ppo,7.985513565589498,30,73.60319701875483,0.8375247539561077,11.6958669316506,1.1575974020452615,0.8711471744436694,0.750581291715697,67.09448689844743,86.62008771849156,52.14409945307488,14.551255851901097
